subLink,word,type,level
1545,capstan,capstan,noun,c2
1546,captain_1,captain,noun,b1
1547,cargo,cargo,noun,c1
1548,carrier,carrier,noun,c2
1549,cast-off_1,cast off,phrasal verb,c2
1550,catamaran,catamaran,noun,c2
1551,caulk,caulk,verb,c2
1552,channel_1,channel,noun,b2
1553,chantey,chantey,noun,c2
1554,charter_1,charter,noun,c2
1555,charter_2,charter,verb,c2
1556,chartered,chartered,adjective,c2
1557,circumnavigate,circumnavigate,verb,c2
1558,circumnavigation,circumnavigation,noun,c2
1559,clipper,clipper,noun,c2
1560,coaster,coaster,noun,c2
1561,coastguard,coastguard,noun,c2
1562,cockpit,cockpit,noun,c1
1563,color_1,color,noun,c2
1564,colour_1,colour,noun,c2
1565,companionway,companionway,noun,c2
1566,container,container,noun,c1
1567,convoy,convoy,noun,c2
1568,coracle,coracle,noun,c2
1569,corvette_1,corvette,noun,c2
1570,craft_1,craft,noun,c2
1571,crew_1,crew,noun,b2
1572,crossing,crossing,noun,b2
1573,crow-s-nest,crow’s nest,noun,c2
1574,cruise_1,cruise,noun,b2
1575,cruise_2,cruise,verb,b2
1576,cruiser,cruiser,noun,c2
1577,current_2,current,noun,b2
1578,cutter,cutter,noun,c2
1579,debark,debark,verb,c2
1580,deck_1,deck,noun,b2
1581,deckhand,deckhand,noun,c2
1582,deckhouse,deckhouse,noun,c2
1583,derrick,derrick,noun,c2
1584,destroyer,destroyer,noun,c2
1585,dhow,dhow,noun,c2
1586,dinghy,dinghy,noun,c2
1587,disembark,disembark,verb,c2
1588,disembarkation,disembarkation,noun,c2
1589,distress_1,distress,noun,c1
1590,dock_1,dock,noun,c1
1591,dock_2,dock,verb,c1
1592,dockland,dockland,noun,c2
1593,dockside,dockside,noun,c2
1594,dockyard,dockyard,noun,c2
1595,dragon-boat,dragon boat,noun,c2
1596,dredge,dredge,verb,c2
1597,dredger,dredger,noun,c2
1598,drift_2,drift,noun,c1
1599,dry-dock,dry dock,noun,c2
1600,dry-land,dry land,noun,b2
1601,dugout,dugout,noun,c2
1602,embark,embark,verb,c1
1603,embarkation,embarkation,noun,c2
1604,engineer_1,engineer,noun,b1
1605,engine-room,engine room,noun,b2
1606,ensign,ensign,noun,c2
1607,factory-ship,factory ship,noun,c2
1608,ferry_1,ferry,noun,b1
1609,ferry_2,ferry,verb,c2
1610,ferry-boat,ferry boat,noun,b1
1611,figurehead,figurehead,noun,c2
1612,first-mate,first mate,noun,c2
1613,flagship,flagship,noun,c2
1614,flight-deck,flight deck,noun,c2
1615,float_1,float,verb,b2
1616,flotilla,flotilla,noun,c2
1617,flotsam,flotsam,noun,c2
1618,foghorn,foghorn,noun,c2
1619,fore_2,fore,adjective,c2
1620,forecastle,forecastle,noun,c2
1621,foresail,foresail,noun,c2
1622,forward_1,forward,adverb,c1
1623,founder_2,founder,verb,c2
1624,fo-c-sle,fo’c’sle,noun,c2
1625,free-on-board,free on board,adjective,c2
1626,freighter,freighter,noun,c2
1627,frigate,frigate,noun,c2
1628,funnel_1,funnel,noun,c2
1629,galleon,galleon,noun,c2
1630,galley,galley,noun,c2
1631,gangplank,gangplank,noun,c2
1632,gangway,gangway,noun,c2
1633,gondola,gondola,noun,c2
1634,ground_2,ground,verb,c1
1635,grounding,grounding,noun,c2
1636,guard-rail,guard rail,noun,c2
1637,gunboat,gunboat,noun,c2
1638,gunnel,gunnel,noun,c2
1639,gunwale,gunwale,noun,c2
1640,gyroscope,gyroscope,noun,c2
1641,hand_1,hand,noun,c2
1642,harbour_1,harbour,noun,b2
1643,hatch_2,hatch,noun,c2
1644,hatchway,hatchway,noun,c2
1645,hawser,hawser,noun,c2
1646,heave_1,heave into sight/view,idiom,c2
1647,heavy_1,heavy,adjective,c1
1648,helm_1,helm,noun,c2
1649,helm_2,helm,verb,c2
1650,helmsman,helmsman,noun,c2
1651,helmswoman,helmswoman,noun,c2
1652,high-tide,high tide,noun,c1
1653,high-water,high water,noun,c2
1654,high-water-mark,high-water mark,noun,c2
1655,hold_2,hold,noun,c1
1656,houseboat,houseboat,noun,b2
1657,hovercraft,hovercraft,noun,c1
1658,hulk,hulk,noun,c2
1659,hull_1,hull,noun,c2
1660,hydrofoil,hydrofoil,noun,c2
1661,icebreaker,icebreaker,noun,c2
1662,convoy,in convoy,idiom,c2
1663,inflatable_2,inflatable,noun,c2
1664,inshore_1,inshore,adverb,c2
1665,inshore_2,inshore,adjective,c2
1666,jetfoil,jetfoil,noun,c2
1667,jetsam,jetsam,noun,c2
1668,jettison,jettison,verb,c2
1669,jetty,jetty,noun,c2
1670,jib_1,jib,noun,c2
1671,jump_1,jump ship,idiom,c2
1672,junk_1,junk,noun,c2
1673,kayak,kayak,noun,c1
1674,keel_1,keel,noun,c2
1675,land_2,land,verb,a2
1676,landfall,landfall,noun,c2
1677,landing-craft,landing craft,noun,c2
1678,landing-stage,landing stage,noun,c2
1679,landlubber,landlubber,noun,c2
1680,landward_1,landward,adverb,c2
1681,landward_2,landward,adjective,c2
1682,launch_1,launch,verb,b2
1683,launch_2,launch,noun,c2
1684,lifebelt,lifebelt,noun,c2
1685,lifeboat,lifeboat,noun,c1
1686,life-jacket,life jacket,noun,b2
1687,life-raft,life raft,noun,c2
1688,life-vest,life vest,noun,b2
1689,lighter,lighter,noun,c2
1690,lighthouse,lighthouse,noun,c1
1691,lightship,lightship,noun,c2
1692,liner,liner,noun,c2
1693,list_1,list,noun,c2
1694,load-line,load line,noun,c2
1695,log_1,log,noun,c1
1696,longboat,longboat,noun,c2
1697,longship,longship,noun,c2
1698,low-tide,low tide,noun,c1
1699,low-water-mark,low-water mark,noun,c2
1700,mainsail,mainsail,noun,c2
1701,maneuver_2,maneuver,verb,c1
1702,manifest_3,manifest,noun,c2
1703,manoeuvre_2,manoeuvre,verb,c1
1704,marine_1,marine,adjective,c1
1705,mariner_1,mariner,noun,c2
1706,maritime,maritime,adjective,c2
1707,maroon_3,maroon,verb,c2
1708,mast,mast,noun,c1
1709,masthead,masthead,noun,c2
1710,mate_1,mate,noun,c2
1711,mayday,Mayday,noun,c2
1712,merchantman,merchantman,noun,c2
1713,minehunter,minehunter,noun,c2
1714,minesweeper,minesweeper,noun,c2
1715,mizzen,mizzen,noun,c2
1716,moor_2,moor,verb,c2
1717,mooring,mooring,noun,c2
1718,motorboat,motorboat,noun,b2
1719,mutiny_1,mutiny,noun,c2
1720,narrowboat,narrowboat,noun,c2
1721,nautical,nautical,adjective,c2
1722,nautical-mile,nautical mile,noun,c2
1723,navigability,navigability,noun,c2
1724,navigable,navigable,adjective,c2
1725,navigate,navigate,verb,b2
1726,navigation,navigation,noun,b2
1727,navigator,navigator,noun,b2
1728,navy,navy,noun,b2
1729,oar,oar,noun,c2
1730,oarlock,oarlock,noun,c2
1731,oarsman,oarsman,noun,c2
1732,oarswoman,oarswoman,noun,c2
1733,ocean-going,ocean-going,adjective,c2
1734,offshore_1,offshore,adjective,c1
1735,oil-tanker,oil tanker,noun,c1
1736,board_1,on board,idiom,b2
1737,on-board,on-board,adjective,b2
1738,onshore_1,onshore,adjective,c2
1739,onshore_2,onshore,adverb,c2
1740,outboard,outboard,adjective,c2
1741,outboard-motor,outboard motor,noun,c2
1742,outrigger,outrigger,noun,c2
1743,overboard,overboard,adverb,c1
1744,overfishing,overfishing,noun,c2
1745,paddle_1,paddle,noun,c1
1746,paddle_2,paddle,verb,c1
1747,paddle-steamer,paddle steamer,noun,c2
1748,passage,passage,noun,c1
1749,passenger,passenger,noun,a2
1750,pedalo,pedalo,noun,c2
1751,pennant,pennant,noun,c2
1752,periscope,periscope,noun,c2
1753,pier,pier,noun,c1
1754,pilot_1,pilot,noun,c1
1755,piracy,piracy,noun,c1
1756,pirate_1,pirate,noun,c1
1757,pitch_2,pitch,verb,c2
1758,pleasure-boat,pleasure boat,noun,c1
1759,plimsoll-line,Plimsoll line,noun,c2
1760,ply_1,ply,verb,c2
1761,poop_1,poop,noun,c2
1762,port_1,port,noun,b1
1763,porthole,porthole,noun,c2
1764,port-of-call,port of call,noun,c2
1765,powerboat,powerboat,noun,c1
1766,propeller,propeller,noun,c2
1767,prow,prow,noun,c2
1768,punt_1,punt,noun,c2
1769,punt_2,punt,verb,c2
1770,purser,purser,noun,c2
1771,put-in_1,put in,phrasal verb,c2
1772,put-into,put into,phrasal verb,c2
1773,sea,put (out) to sea,idiom,c2
1774,quarterdeck,quarterdeck,noun,c2
1775,radar,radar,noun,c1
1776,radio_1,radio,noun,a1
1777,raft,raft,noun,b2
1778,rating,rating,noun,c2
1779,refloat,refloat,verb,c2
1780,rig_1,rig,verb,c2
1781,rig_2,rig,noun,c2
1782,rigging,rigging,noun,c2
1783,roll_1,roll,verb,c1
1784,roll-on-roll-off,roll-on roll-off,adjective,c2
1785,rough_1,rough,adjective,b2
1786,row1_2,row,verb,b2
1787,rowboat,rowboat,noun,b2
1788,rower,rower,noun,b2
1789,rowing,rowing,noun,b2
1790,rowing-boat,rowing boat,noun,b2
1791,rubber-dinghy,rubber dinghy,noun,c2
1792,run_2,run,noun,c2
1793,sail_1,sail,verb,a2
1794,sail_2,sail,noun,b1
1795,sailboat,sailboat,noun,b2
1796,sailing,sailing,noun,a2
1797,sailing-boat,sailing boat,noun,b2
1798,sailing-ship,sailing ship,noun,b2
1799,sailor,sailor,noun,b1
1800,sampan,sampan,noun,c2
1801,schooner,schooner,noun,c2
1802,screw_2,screw,noun,c2
1803,scull_1,scull,noun,c2
1804,scuttle_1,scuttle,verb,c2
1805,sea,sea,noun,a1
1806,seaborne,seaborne,adjective,c2
1807,seacattm,SeaCat™,noun,c2
1808,sea-dog,sea dog,noun,c2
1809,seafarer,seafarer,noun,c2
1810,seagoing,seagoing,adjective,c2
1811,sea-lane,sea lane,noun,c2
1812,sea-legs,sea legs,noun,c2
1813,sealift,sealift,noun,c2
1814,seaman,seaman,noun,c1
1815,seamanship,seamanship,noun,c2
1816,sea-mile,sea mile,noun,c2
1817,seaport,seaport,noun,c2
1818,seasick,seasick,adjective,b1
1819,seasickness,seasickness,noun,b2
1820,seaway,seaway,noun,c2
1821,seaworthiness,seaworthiness,noun,c2
1822,seaworthy,seaworthy,adjective,c2
1823,second-class_3,second-class,adjective,b1
1824,shell_1,shell,noun,c2
1825,ship_1,ship,noun,a2
1826,shipboard,shipboard,adjective,c2
1827,shipload,shipload,noun,c2
1828,shipmate,shipmate,noun,c2
1829,shipowner,shipowner,noun,c1
1830,shipper,shipper,noun,c2
1831,shipping,shipping,noun,c1
1832,shipping-forecast,shipping forecast,noun,c2
1833,ship-to-shore,ship-to-shore,adjective,c2
1834,shipwreck_1,shipwreck,noun,c1
1835,shipwreck_2,shipwreck,verb,c1
1836,shipyard,shipyard,noun,c2
1837,shoot_1,shoot the rapids,idiom,c2
1838,shoreline,shoreline,noun,c1
1839,showboat_2,showboat,noun,c2
1840,sickbay,sickbay,noun,c2
1841,skiff,skiff,noun,c2
1842,skipper_1,skipper,noun,c2
1843,skipper_2,skipper,verb,c2
1844,slipway,slipway,noun,c2
1845,sloop,sloop,noun,c2
1846,smack_2,smack,noun,c2
1847,smokestack,smokestack,noun,c2
1848,sos,SOS,noun,c2
1849,spar_2,spar,noun,c2
1850,speedboat,speedboat,noun,c1
1851,stabilizer,stabilizer,noun,c2
1852,starboard,starboard,noun,c2
1853,stateroom,stateroom,noun,c2
1854,the-waterline,the waterline,noun,c2
1855,the-high-seas,the high seas,noun,c2
1856,steamboat,steamboat,noun,c2
1857,steamer,steamer,noun,c2
1858,steamship,steamship,noun,c2
1859,steer_1,steer,verb,c1
1860,steerage,steerage,noun,c2
1861,stern_2,stern,noun,c2
1862,steward,steward,noun,c1
1863,stowage,stowage,noun,c2
1864,stow-away,stow away,phrasal verb,c2
1865,stowaway,stowaway,noun,c2
1866,strand_2,strand,verb,c1
1867,stroke_1,stroke,noun,c1
1868,submarine_1,submarine,noun,c1
1869,submariner,submariner,noun,c2
1870,submersible_2,submersible,noun,c2
1871,sun-deck,sun deck,noun,c2
1872,supertanker,supertanker,noun,c2
1873,swing-bridge,swing bridge,noun,c2
1874,tack_1,tack,noun,c2
1875,helm_1,take (over) the helm,idiom,c2
1876,tanker,tanker,noun,c1
1877,tender_2,tender,noun,c2
1878,terminal_1,terminal,noun,b2
1879,third-class_1,third class,noun,b1
1880,third-class_3,third-class,adjective,b1
1881,tidal,tidal,adjective,c1
1882,tide_1,tide,noun,c1
1883,tideline,tideline,noun,c2
1884,tidemark,tidemark,noun,c2
1885,tiller,tiller,noun,c2
1886,timber,timber,noun,c2
1887,tonnage,tonnage,noun,c2
1888,topsail,topsail,noun,c2
1889,tow_1,tow,verb,c2
1890,trade-route,trade route,noun,c1
1891,transport_1,transport,noun,c2
1892,trawl_2,trawl,noun,c2
1893,trawler,trawler,noun,c2
1894,trimaran,trimaran,noun,c2
1895,trim_1,trim your sails,idiom,c2
1896,troopship,troopship,noun,c2
1897,tug_2,tug,noun,c2
1898,turnaround,turnaround,noun,c2
1899,turnround,turnround,noun,c2
1900,u-boat,U-boat,noun,c2
1901,unload,unload,verb,b2
1902,up-anchor,up-anchor,verb,c2
1903,vessel,vessel,noun,c1
1904,voyage_1,voyage,noun,b2
1905,voyager_1,voyager,noun,c2
1906,wake_2,wake,noun,c2
1907,wardroom,wardroom,noun,c2
1908,warship,warship,noun,b2
1909,wash_2,wash,noun,c2
1910,water_1,water,noun,a1
1911,wet-dock,wet dock,noun,c2
1912,whaler,whaler,noun,c2
1913,wharf,wharf,noun,c2
1914,wheel_1,wheel,noun,b1
1915,wheelhouse,wheelhouse,noun,c2
1916,wreck_1,wreck,noun,c1
1917,yacht,yacht,noun,b2
1918,yard,yard,noun,c2
1919,yaw_1,yaw,noun,c2
1920,yaw_2,yaw,verb,c2
