subLink,word,type,level
808,barnacle,barnacle,noun,c2
809,barracouta,barracouta,noun,c2
810,barracuda,barracuda,noun,c2
811,barramundi,barramundi,noun,c2
812,bass2,bass,noun,c2
813,beluga,beluga,noun,c2
814,bivalve,bivalve,noun,c2
815,bluefish,bluefish,noun,c2
816,bottom-feeder,bottom feeder,noun,c2
817,bowfin,bowfin,noun,c2
818,brachiopod,brachiopod,noun,c2
819,bream,bream,noun,c2
820,catfish_1,catfish,noun,c1
821,chinook,chinook,noun,c2
822,chub,chub,noun,c2
823,clam_1,clam,noun,c2
824,claw_1,claw,noun,c1
825,cockle,cockle,noun,c2
826,cod_1,cod,noun,c1
827,codfish,codfish,noun,c1
828,coelacanth,coelacanth,noun,c2
829,coley,coley,noun,c2
830,conger,conger,noun,c2
831,coral_1,coral,noun,b2
832,crab,crab,noun,b2
833,crawfish,crawfish,noun,c2
834,cray,cray,noun,c2
835,crayfish,crayfish,noun,c2
836,crustacean,crustacean,noun,c2
837,cuttlefish,cuttlefish,noun,c2
838,dab_2,dab,noun,c2
839,dogfish,dogfish,noun,c1
840,dory,dory,noun,c2
841,eel,eel,noun,c1
842,egg_1,egg,noun,a1
843,electric-eel,electric eel,noun,c1
844,elver,elver,noun,c2
845,fin,fin,noun,c1
846,fish_1,fish,noun,a1
847,fishbowl,fishbowl,noun,b1
848,flatfish,flatfish,noun,c1
849,flounder_2,flounder,noun,c2
850,freshwater,freshwater,adjective,b2
851,game-fish,game fish,noun,c1
852,gill1,gill,noun,c1
853,goldfish,goldfish,noun,b2
854,goldfish-bowl,goldfish bowl,noun,b2
855,grilse,grilse,noun,c2
856,guppy,guppy,noun,c2
857,haddock,haddock,noun,c2
858,hake,hake,noun,c2
859,halibut,halibut,noun,c2
860,harlequin-fish,harlequin fish,noun,c2
861,hatch_1,hatch,verb,c1
862,hermit-crab,hermit crab,noun,c2
863,herring,herring,noun,c1
864,hoki,hoki,noun,c2
865,horse-mackerel,horse mackerel,noun,c2
866,jellyfish,jellyfish,noun,b2
867,john-dory,John Dory,noun,c2
868,koi,koi,noun,c2
869,krill,krill,noun,c2
870,lamprey,lamprey,noun,c2
871,langouste,langouste,noun,c2
872,langoustine,langoustine,noun,c2
873,lanternfish,lanternfish,noun,c2
874,lay_1,lay,verb,b2
875,limpet,limpet,noun,c2
876,lobster,lobster,noun,c1
877,lugworm,lugworm,noun,c2
878,lungfish,lungfish,noun,c2
879,mackerel,mackerel,noun,c2
880,manta,manta,noun,c2
881,marlin,marlin,noun,c2
882,minnow,minnow,noun,c2
883,molly_1,molly,noun,c2
884,moray,moray,noun,c2
885,mudskipper,mudskipper,noun,c2
886,mullet,mullet,noun,c2
887,mussel,mussel,noun,c1
888,nautilus,nautilus,noun,c2
889,oceanarium,oceanarium,noun,c2
890,octopus,octopus,noun,c1
891,oyster,oyster,noun,b2
892,perch_2,perch,noun,c2
893,pike_1,pike,noun,c2
894,pilchard,pilchard,noun,c2
895,pincer,pincer,noun,c2
896,piranha,piranha,noun,c1
897,plaice,plaice,noun,c2
898,plankton,plankton,noun,c2
899,polyp,polyp,noun,c2
900,portuguese-man-of-war,Portuguese man-of-war,noun,c2
901,prawn,prawn,noun,b2
902,pufferfish,pufferfish,noun,c2
903,rainbow-trout,rainbow trout,noun,c2
904,ray_1,ray,noun,c2
905,razor-shell,razor shell,noun,c2
906,salmon,salmon,noun,b1
907,saltwater,saltwater,adjective,b2
908,sardine,sardine,noun,c1
909,scale_1,scale,noun,c1
910,scallop_1,scallop,noun,c2
911,school_1,school,noun,c2
912,sea-anemone,sea anemone,noun,c2
913,sea-cucumber,sea cucumber,noun,c2
914,sea-fish,sea fish,noun,b1
915,seahorse,seahorse,noun,c2
916,sea-urchin,sea urchin,noun,c2
917,shark,shark,noun,a2
918,shell_1,shell,noun,b1
919,shellfish,shellfish,noun,b2
920,shoal,shoal,noun,c2
921,shrimp,shrimp,noun,b2
922,skate_2,skate,noun,c2
923,skipjack,skipjack,noun,c2
924,snapper,snapper,noun,c2
925,sole_2,sole,noun,c2
926,spawn_2,spawn,noun,c2
927,sponge_1,sponge,noun,c2
928,sprat,sprat,noun,c2
929,squid,squid,noun,c1
930,starfish,starfish,noun,c1
931,stickleback,stickleback,noun,c2
932,stingray,stingray,noun,c2
933,sturgeon,sturgeon,noun,c2
934,sucker_1,sucker,noun,c2
935,swim_1,swim,verb,a1
936,swordfish,swordfish,noun,c2
937,tail_1,tail,noun,b1
938,tench,tench,noun,c2
939,tentacle,tentacle,noun,c1
940,tiddler,tiddler,noun,c2
941,tilapia,tilapia,noun,c2
942,trout,trout,noun,c1
943,tuna,tuna,noun,b2
944,tunny,tunny,noun,c2
945,turbot,turbot,noun,c2
946,vent_1,vent,noun,c2
947,whelk,whelk,noun,c2
948,whitebait,whitebait,noun,c2
949,whiting,whiting,noun,c2
950,winkle_1,winkle,noun,c2
951,wrasse,wrasse,noun,c2
952,abdomen,abdomen,noun,c2
953,ant_1,ant,noun,b1
954,antenna,antenna,noun,c1
955,ant-lion,ant lion,noun,c2
956,aphid,aphid,noun,c2
957,arachnid,arachnid,noun,c2
958,arthropod,arthropod,noun,c2
959,bedbug,bedbug,noun,c2
960,bee,bee,noun,b1
961,beetle_1,beetle,noun,c1
962,blackfly,blackfly,noun,c2
963,black-widow,black widow,noun,c2
964,boll-weevil,boll weevil,noun,c2
965,brown-recluse,brown recluse,noun,c2
966,bug_1,bug,noun,b2
967,butterfly,butterfly,noun,b1
968,buzz_1,buzz,verb,c1
969,caddis,caddis,noun,c2
970,caterpillar,caterpillar,noun,c1
971,centipede,centipede,noun,c2
972,chigger,chigger,noun,c2
973,chrysalis,chrysalis,noun,c2
974,cicada,cicada,noun,c2
975,cobweb,cobweb,noun,c2
976,cockchafer,cockchafer,noun,c2
977,cockroach,cockroach,noun,c1
978,cocoon_1,cocoon,noun,c2
979,colorado-beetle,Colorado beetle,noun,c2
980,crane-fly,crane fly,noun,c2
981,crawl_1,crawl,verb,c1
982,creature,creature,noun,b2
983,cricket,cricket,noun,c2
984,daddy-long-legs,daddy-long-legs,noun,c2
985,damselfly,damselfly,noun,c2
986,deathwatch-beetle,deathwatch beetle,noun,c2
987,dragonfly,dragonfly,noun,c2
988,earthworm,earthworm,noun,c1
989,earwig,earwig,noun,c2
990,egg_1,egg,noun,a1
991,exoskeleton,exoskeleton,noun,c2
992,feeler,feeler,noun,c2
993,fire-ant,fire ant,noun,c2
994,firefly,firefly,noun,c2
995,flatworm,flatworm,noun,c2
996,flea,flea,noun,c1
997,fly_1,fly,verb,a1
998,fly_2,fly,noun,a2
999,flying_1,flying,adjective,a2
1000,furniture-beetle,furniture beetle,noun,c2
1001,glow-worm,glow-worm,noun,c2
1002,gnat,gnat,noun,c2
1003,gogga,gogga,noun,c2
1004,grasshopper,grasshopper,noun,c2
1005,greenfly,greenfly,noun,c2
1006,grub_1,grub,noun,c2
1007,gypsy-moth,gypsy moth,noun,c2
1008,harvestman,harvestman,noun,c2
1009,hatch_1,hatch,verb,c1
1010,hive_1,hive,noun,c1
1011,hookworm,hookworm,noun,c2
1012,hornet,hornet,noun,c2
1013,insect,insect,noun,a2
1014,invertebrate_1,invertebrate,noun,c2
1015,invertebrate_2,invertebrate,adjective,c2
1016,jigger,jigger,noun,c2
1017,lacewing,lacewing,noun,c2
1018,ladybird_1,ladybird,noun,c2
1019,larva,larva,noun,c2
1020,lay_1,lay,verb,b2
1021,leech,leech,noun,c2
1022,lightning-bug,lightning bug,noun,c2
1023,liver-fluke,liver fluke,noun,c2
1024,locust,locust,noun,c2
1025,louse_1,louse,noun,c2
1026,maggot,maggot,noun,c2
1027,mandible,mandible,noun,c2
1028,mantis,mantis,noun,c2
1029,may-bug,May bug,noun,c2
1030,mayfly,mayfly,noun,c2
1031,midge,midge,noun,c2
1032,millipede,millipede,noun,c2
1033,minibeast,minibeast,noun,c2
1034,mite,mite,noun,c2
1035,mollusc,mollusc,noun,c2
1036,money-spider,money spider,noun,c2
1037,mosquito,mosquito,noun,b1
1038,moth,moth,noun,c1
1039,nematode,nematode,noun,c2
1040,nest_1,nest,noun,c1
1041,nit,nit,noun,c2
1042,nymph,nymph,noun,c2
1043,pest,pest,noun,c1
1044,plague_1,plague,noun,c2
1045,poisonous,poisonous,adjective,b1
1046,pond-skater,pond skater,noun,c2
1047,praying-mantis,praying mantis,noun,c2
1048,pupa,pupa,noun,c2
1049,queen_1,queen,noun,c2
1050,red-admiral,red admiral,noun,c2
1051,roundworm,roundworm,noun,c2
1052,scarab,scarab,noun,c2
1053,scorpion,scorpion,noun,c1
1054,silkworm,silkworm,noun,c1
1055,silverfish,silverfish,noun,c2
1056,slug_1,slug,noun,c2
1057,snail,snail,noun,b2
1058,spanish-fly,Spanish fly,noun,c2
1059,spider,spider,noun,a2
1060,stag-beetle,stag beetle,noun,c2
1061,stick-insect,stick insect,noun,c2
1062,sting_1,sting,verb,b2
1063,sting_2,sting,noun,b2
1064,swarm_1,swarm,noun,c1
1065,tapeworm,tapeworm,noun,c2
1066,tarantula,tarantula,noun,c1
1067,termite,termite,noun,c1
1068,thorax,thorax,noun,c2
1069,threadworm,threadworm,noun,c2
1070,tick_2,tick,noun,c1
1071,venom,venom,noun,b2
1072,wasp_1,wasp,noun,b2
1073,water-strider,water strider,noun,c2
1074,web,web,noun,a2
1075,weevil,weevil,noun,c2
1076,woodlouse,woodlouse,noun,c2
1077,woodworm,woodworm,noun,c2
1078,worm_1,worm,noun,b2
